placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
zip/11101,11101,2011,23798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2012,24405,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2013,25537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2014,25317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2015,25880,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2016,26505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2017,28852,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2018,30043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2019,31366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2020,32537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2021,33789,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2022,34279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2011,33432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2012,33742,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2013,34529,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2014,35027,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2015,35271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2016,33750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2017,33727,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2018,30800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2019,29747,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2020,28359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2021,27876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2022,27069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2011,36508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2012,36724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2013,37745,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2014,38257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2015,39231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2016,38861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2017,38036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2018,36140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2019,35995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2020,35419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2021,35912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2022,34752,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2011,26230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2012,26321,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2013,25729,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2014,26555,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2015,26718,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2016,26102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2017,25725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2018,26119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2019,25114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2020,25037,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2021,27575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11104,11104,2022,26939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2011,38103,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2012,37438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2013,36190,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2014,36816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2015,37194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2016,37297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2017,37288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2018,37382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2019,36983,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2020,37452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2021,38311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11105,11105,2022,38756,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2011,36305,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2012,36958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2013,36869,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2014,38633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2015,38812,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2016,39409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2017,40111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2018,38363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2019,37690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2020,37094,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2021,40472,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2022,40198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2011,2916,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2012,3272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2013,3524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2014,4337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2015,4702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2016,4964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2017,5298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2018,5981,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2019,5980,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2020,6127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2021,6712,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11109,11109,2022,7280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2011,51356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2012,52242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2013,54668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2014,56488,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2015,58350,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2016,60061,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2017,61907,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2018,62823,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2019,63378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2020,64798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2021,68777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2022,69755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2011,80337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2012,80202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2013,79572,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2014,77011,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2015,75887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2016,75920,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2017,75989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2018,75451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2019,76085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2020,77589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2021,79499,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2022,78506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2011,78690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2012,80341,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2013,80963,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2014,80349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2015,80486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2016,79332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2017,80056,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2018,76978,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2019,76395,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2020,75840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2021,82140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2022,80575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2011,38997,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2012,40125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2013,43002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2014,43320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2015,43224,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2016,44818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2017,45148,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2018,46064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2019,46843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2020,47866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2021,50681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2022,50319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2011,79674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2012,80086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2013,81525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2014,83180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2015,84806,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2016,86486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2017,87767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2018,88349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2019,88422,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2020,87599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2021,90903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2022,89949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2011,89676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2012,92054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2013,92491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2014,93465,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2015,94657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2016,93251,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2017,92580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2018,91972,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2019,91083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2020,90867,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2021,97690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11207,11207,2022,96801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2011,93447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2012,93998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2013,93107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2014,92262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2015,93847,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2016,95715,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2017,99145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2018,98660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2019,101313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2020,102626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2021,107724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2022,108180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2011,71704,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2012,72434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2013,72623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2014,72582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2015,70803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2016,67822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2017,67950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2018,67809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2019,67782,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2020,68368,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2021,72938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2022,71812,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2011,64508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2012,64041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2013,65302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2014,67042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2015,67432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2016,68435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2017,68988,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2018,67040,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2019,64665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2020,62423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2021,65854,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11210,11210,2022,63426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2011,90522,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2012,90510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2013,93271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2014,94681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2015,97772,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2016,99964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2017,101560,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2018,102624,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2019,103123,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2020,104561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2021,65925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11211,11211,2022,65511,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2011,80311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2012,81267,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2013,84520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2014,87751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2015,88668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2016,86469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2017,82831,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2018,76527,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2019,75605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2020,74037,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2021,78296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11212,11212,2022,84006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2011,62231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2012,61495,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2013,62059,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2014,62756,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2015,64603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2016,65434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2017,66503,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2018,66295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2019,67056,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2020,67382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2021,69392,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11213,11213,2022,69131,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2011,78326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2012,81428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2013,83156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2014,88297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2015,91295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2016,91728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2017,94283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2018,92946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2019,92644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2020,90372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2021,95361,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2022,90796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2011,65477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2012,67195,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2013,68891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2014,70156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2015,70818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2016,69965,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2017,71015,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2018,70156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2019,69873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2020,69995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2021,73419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2022,72014,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2011,53065,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2012,53662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2013,53783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2014,54440,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2015,53747,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2016,55816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2017,57410,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2018,56308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2019,57786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2020,59567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2021,62210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2022,62373,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2011,38992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2012,38398,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2013,38787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2014,38567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2015,38511,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2016,38670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2017,39687,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2018,41407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2019,41813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2020,42461,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2021,42107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2022,43045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2011,76811,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2012,74571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2013,74758,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2014,75132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2015,75691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2016,74831,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2017,76960,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2018,74508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2019,72413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2020,73280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2021,76370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2022,73318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2011,94083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2012,95069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2013,96971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2014,98719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2015,97670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2016,96287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2017,93979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2018,90036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2019,89371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2020,87812,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2021,93119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2022,92283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2011,99540,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2012,100476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2013,103089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
